session_dir,subject,subj_recording,condition,tone_start_timestamp,tone_stop_timestamp
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,25287997.0,25487997.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,25287997.0,25487997.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,26687994.0,26887996.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,26687994.0,26887996.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,28887995.0,29087992.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,28887995.0,29087992.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,win,30087992.0,30287992.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,lose,30087992.0,30287992.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,36087996.0,36287988.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,36087996.0,36287988.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,37287990.0,37487987.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,37287990.0,37487987.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,38387987.0,38587987.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,38387987.0,38587987.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,39687989.0,39887988.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,39687989.0,39887988.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,40787988.0,40987988.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,40787988.0,40987988.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,41787987.0,41987990.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,41787987.0,41987990.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,42787987.0,42987986.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,42787987.0,42987986.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,44887985.0,45087985.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,44887985.0,45087985.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,47287982.0,47487982.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,47287982.0,47487982.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,49687986.0,49887983.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,49687986.0,49887983.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,51887981.0,52087981.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,51887981.0,52087981.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,53587978.0,53787978.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,53587978.0,53787978.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,55987977.0,56187977.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,55987977.0,56187977.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,57187977.0,57387981.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,57187977.0,57387981.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,58487978.0,58687978.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,58487978.0,58687978.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,59687978.0,59887975.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,59687978.0,59887975.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,61187977.0,61387974.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,61187977.0,61387974.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,63187976.0,63387973.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,63187976.0,63387973.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,65087975.0,65287972.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,65087975.0,65287972.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.2,20230616_111904_standard_comp_to_training_D4_subj_1-2,rewarded,66087972.0,66287972.0
20230616_111904_standard_comp_to_training_D4_subj_1-4_and_1-2,1.4,20230616_111904_standard_comp_to_training_D4_subj_1-4,rewarded,66087972.0,66287972.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,lose,1030879.0,1230878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,win,1030879.0,1230878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,3430878.0,3630878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,3430878.0,3630878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,5730880.0,5930880.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,5730880.0,5930880.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,lose,7530877.0,7730877.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,win,7530877.0,7730877.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,8630880.0,8830879.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,8630880.0,8830879.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,9630879.0,9830879.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,9630879.0,9830879.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,11530876.0,11730879.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,11530876.0,11730879.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,13030876.0,13230878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,13030876.0,13230878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,15130878.0,15330878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,15130878.0,15330878.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,16130878.0,16330875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,16130878.0,16330875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,17730875.0,17930875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,17730875.0,17930875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,19030875.0,19230875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,19030875.0,19230875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,20330877.0,20530875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,20330877.0,20530875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,21330874.0,21530875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,21330874.0,21530875.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,22730874.0,22930874.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,22730874.0,22930874.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,24630874.0,24830876.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,24630874.0,24830876.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,32580474.0,32780475.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,32580474.0,32780475.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,34180472.0,34380472.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,34180472.0,34380472.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,35580474.0,35780471.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,35580474.0,35780471.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,37780473.0,37980473.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,37780473.0,37980473.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.1,20230617_115521_standard_comp_to_omission_D1_subj_1-1,win,38980473.0,39180470.0
20230617_115521_standard_comp_to_omission_D1_subj_1-1_and_1-2,1.2,20230617_115521_standard_comp_to_omission_D1_subj_1-2,lose,38980473.0,39180470.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,lose,1099250.0,1299250.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,win,1099250.0,1299250.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,3499256.0,3699252.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,3499256.0,3699252.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,5799251.0,5999248.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,5799251.0,5999248.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,lose,7599250.0,7799247.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,win,7599250.0,7799247.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,8699250.0,8899247.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,8699250.0,8899247.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,lose,9699249.0,9899246.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,win,9699249.0,9899246.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,lose,11599246.0,11799245.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,win,11599246.0,11799245.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,lose,13099245.0,13299245.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,win,13099245.0,13299245.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,15199244.0,15399246.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,15199244.0,15399246.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,16199246.0,16399246.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,16199246.0,16399246.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,17799245.0,17999243.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,17799245.0,17999243.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,19099245.0,19299244.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,19099245.0,19299244.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,20399242.0,20599244.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,20399242.0,20599244.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,21399244.0,21599244.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,21399244.0,21599244.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,22799243.0,22999243.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,22799243.0,22999243.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,24699243.0,24899240.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,24699243.0,24899240.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,26299240.0,26499242.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,26299240.0,26499242.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,27699242.0,27899239.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,27699242.0,27899239.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,win,29899241.0,30099238.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,lose,29899241.0,30099238.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,lose,31099238.0,31299238.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,win,31099238.0,31299238.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,37099239.0,37299239.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,37099239.0,37299239.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,38299236.0,38499236.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,38299236.0,38499236.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,39399236.0,39599235.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,39399236.0,39599235.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,40699238.0,40899235.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,40699238.0,40899235.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,41799238.0,41999237.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,41799238.0,41999237.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,42799235.0,42999237.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,42799235.0,42999237.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,43799237.0,43999234.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,43799237.0,43999234.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,omission,45899234.0,46099236.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,omission,45899234.0,46099236.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,48299235.0,48499233.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,48299235.0,48499233.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,50699232.0,50899234.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,50699232.0,50899234.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,52899234.0,53099231.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,52899234.0,53099231.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,54599233.0,54799231.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,54599233.0,54799231.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,56999232.0,57199232.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,56999232.0,57199232.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,omission,58199232.0,58399229.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,omission,58199232.0,58399229.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,59499229.0,59699229.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,59499229.0,59699229.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,60699231.0,60899231.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,60699231.0,60899231.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,rewarded,62199231.0,62399228.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,rewarded,62199231.0,62399228.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.1,20230618_100636_standard_comp_to_omission_D2_subj_1-1,omission,64199227.0,64399227.0
20230618_100636_standard_comp_to_omission_D2_subj_1-4_and_1-1,1.4,20230618_100636_standard_comp_to_omission_D2_subj_1-4,omission,64199227.0,64399227.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,lose,1277472.0,1477469.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,win,1277472.0,1477469.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,lose,3577468.0,3777470.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,win,3577468.0,3777470.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.2,20230619_115321_standard_comp_to_omission_D3_subj_1-2,win,5377470.0,5577467.0
20230619_115321_standard_comp_to_omission_D3_subj_1-2_and_1-4,1.4,20230619_115321_standard_comp_to_omission_D3_subj_1-4,lose,5377470.0,5577467.0
